21-Dec-2016 15:48,19.659706
21-Dec-2016 15:48,19.723999
21-Dec-2016 15:48,19.659706
21-Dec-2016 15:48,19.723999
21-Dec-2016 15:48,19.659706
21-Dec-2016 15:48,19.723999
21-Dec-2016 15:48,19.723999
21-Dec-2016 15:48,19.723999
21-Dec-2016 15:48,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.659706
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:49,19.723999
21-Dec-2016 15:50,19.723999
21-Dec-2016 15:50,19.788294
21-Dec-2016 15:50,19.723999
21-Dec-2016 15:50,19.723999
21-Dec-2016 15:50,19.723999
21-Dec-2016 15:50,19.659706
21-Dec-2016 15:50,19.723999
21-Dec-2016 15:50,19.723999
21-Dec-2016 15:50,19.788294
21-Dec-2016 15:50,19.788294
21-Dec-2016 15:50,19.788294
21-Dec-2016 15:50,19.788294
21-Dec-2016 15:51,19.788294
21-Dec-2016 15:51,19.788294
21-Dec-2016 15:51,19.788294
21-Dec-2016 15:51,19.788294
21-Dec-2016 15:51,19.852587
21-Dec-2016 15:51,19.852587
21-Dec-2016 15:51,19.852587
21-Dec-2016 15:51,19.852587
21-Dec-2016 15:51,19.916882
21-Dec-2016 15:51,19.916882
21-Dec-2016 15:51,19.916882
21-Dec-2016 15:52,19.916882
21-Dec-2016 15:52,19.916882
